dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
38;2020-04-10;28;3;3;11
38;2020-04-11;8;3;4;7
38;2020-04-12;12;2;3;9
38;2020-04-13;11;1;1;3
38;2020-04-14;6;2;4;7
38;2020-04-15;32;8;7;18
38;2020-04-16;14;0;3;18
38;2020-04-17;20;3;1;9
38;2020-04-18;16;1;2;20
38;2020-04-19;7;1;3;5
38;2020-04-20;10;2;6;12
38;2020-04-21;26;3;7;31
38;2020-04-22;18;2;3;12
38;2020-04-23;20;3;5;15
38;2020-04-24;22;3;6;17
38;2020-04-25;3;1;0;5
38;2020-04-26;0;0;1;1
38;2020-04-27;7;0;2;2
38;2020-04-28;13;1;4;22
38;2020-04-29;7;1;1;18
38;2020-04-30;6;1;4;29
38;2020-05-01;7;0;0;7
38;2020-05-02;1;0;0;1
39;2020-03-19;1;0;0;0
39;2020-03-20;5;0;0;1
39;2020-03-21;1;0;0;0
39;2020-03-22;1;0;0;0
39;2020-03-23;2;0;0;0
39;2020-03-24;14;1;0;2
39;2020-03-25;5;2;0;0
39;2020-03-26;16;5;0;0
39;2020-03-27;6;3;0;1
39;2020-03-28;4;0;1;9
39;2020-03-29;0;0;0;0
39;2020-03-30;13;0;1;0
39;2020-03-31;11;1;1;6
39;2020-04-01;11;1;1;5
39;2020-04-02;4;1;0;4
39;2020-04-03;16;1;6;7
39;2020-04-04;15;1;3;3
39;2020-04-05;11;0;1;3
39;2020-04-06;3;2;3;0
39;2020-04-07;20;3;1;7
39;2020-04-08;14;1;1;4
39;2020-04-09;18;2;4;8
39;2020-04-10;8;4;1;2
39;2020-04-11;8;0;2;6
39;2020-04-12;6;1;1;0
39;2020-04-13;7;2;1;0
39;2020-04-14;9;1;2;0
39;2020-04-15;14;1;2;10
39;2020-04-16;11;1;2;8
39;2020-04-17;16;2;0;2
39;2020-04-18;9;2;3;11
39;2020-04-19;0;0;0;4
39;2020-04-20;1;0;0;1
39;2020-04-21;1;0;2;15
39;2020-04-22;7;4;1;12
39;2020-04-23;5;1;3;11
39;2020-04-24;2;0;0;2
39;2020-04-25;5;2;0;8
39;2020-04-26;0;0;0;0
39;2020-04-27;2;1;1;2
39;2020-04-28;3;2;0;13
39;2020-04-29;2;0;0;3
39;2020-04-30;10;0;2;4
39;2020-05-01;0;0;0;2
39;2020-05-02;0;0;0;0
40;2020-03-19;0;0;0;0
40;2020-03-20;0;0;0;0
40;2020-03-21;0;0;0;0
40;2020-03-22;0;0;0;0
40;2020-03-23;4;0;0;0
40;2020-03-24;0;0;0;0
40;2020-03-25;7;3;0;1
40;2020-03-26;0;1;0;1
40;2020-03-27;3;0;0;0
40;2020-03-28;2;0;0;3
40;2020-03-29;2;0;0;0
40;2020-03-30;6;1;1;1
40;2020-03-31;1;1;0;1
40;2020-04-01;1;2;0;0
40;2020-04-02;4;0;0;3
40;2020-04-03;2;1;0;2
40;2020-04-04;1;1;0;0
40;2020-04-05;1;0;0;1
40;2020-04-06;9;3;3;7
40;2020-04-07;11;0;2;4
40;2020-04-08;4;1;0;1
40;2020-04-09;7;0;2;4
40;2020-04-10;1;0;2;2
40;2020-04-11;0;0;0;0
40;2020-04-12;0;0;1;0
40;2020-04-13;0;0;0;0
40;2020-04-14;4;1;0;1
40;2020-04-15;2;0;0;0
40;2020-04-16;3;0;0;1
40;2020-04-17;4;1;0;1
40;2020-04-18;0;0;0;1
40;2020-04-19;0;0;0;0
40;2020-04-20;1;1;0;3
40;2020-04-21;1;0;0;0
40;2020-04-22;0;0;0;1
40;2020-04-23;1;1;0;2
40;2020-04-24;2;0;0;2
40;2020-04-25;0;0;0;1
40;2020-04-26;0;0;0;0
40;2020-04-27;0;0;0;1
40;2020-04-28;0;0;0;3
40;2020-04-29;0;0;0;3
40;2020-04-30;8;0;0;4
40;2020-05-01;0;0;0;0
40;2020-05-02;0;0;0;0
41;2020-03-19;3;0;0;1
41;2020-03-20;3;1;0;0
41;2020-03-21;0;0;0;0
41;2020-03-22;1;0;0;0
41;2020-03-23;4;1;0;1
41;2020-03-24;9;0;0;5
41;2020-03-25;2;1;0;1
41;2020-03-26;6;1;0;1
41;2020-03-27;7;2;0;0
41;2020-03-28;12;0;3;4
41;2020-03-29;2;1;0;0
41;2020-03-30;22;1;1;3
41;2020-03-31;4;4;0;3
41;2020-04-01;17;3;3;1
41;2020-04-02;16;3;0;1
41;2020-04-03;11;0;3;15
41;2020-04-04;4;0;2;2
41;2020-04-05;1;0;0;2
41;2020-04-06;18;2;1;1
41;2020-04-07;11;0;1;6
41;2020-04-08;10;1;2;4
41;2020-04-09;13;5;0;2
41;2020-04-10;4;1;2;10
41;2020-04-11;6;1;3;3
41;2020-04-12;3;0;0;0
41;2020-04-13;4;0;1;1
41;2020-04-14;12;1;3;2
41;2020-04-15;3;2;2;6
41;2020-04-16;7;0;1;4
41;2020-04-17;10;6;1;4
41;2020-04-18;5;0;2;1
41;2020-04-19;0;0;0;0
41;2020-04-20;16;3;4;7
41;2020-04-21;5;0;1;5
41;2020-04-22;7;0;0;7
41;2020-04-23;6;0;0;4
41;2020-04-24;9;2;2;2
41;2020-04-25;7;0;0;3
41;2020-04-26;2;0;0;0
41;2020-04-27;8;0;2;2
41;2020-04-28;2;0;4;9
41;2020-04-29;13;1;0;6
41;2020-04-30;23;1;3;10
41;2020-05-01;4;2;1;2
41;2020-05-02;4;0;1;1
42;2020-03-19;33;5;2;5
42;2020-03-20;13;4;1;1
42;2020-03-21;22;2;2;5
42;2020-03-22;31;5;2;2
42;2020-03-23;24;3;2;4
42;2020-03-24;47;4;3;6
42;2020-03-25;58;12;2;3
42;2020-03-26;41;9;3;3
42;2020-03-27;28;3;1;13
42;2020-03-28;69;16;8;3
42;2020-03-29;77;8;6;14
42;2020-03-30;32;10;3;11
42;2020-03-31;40;4;8;7
42;2020-04-01;45;5;13;29
42;2020-04-02;41;7;5;14
42;2020-04-03;57;5;7;33
42;2020-04-04;31;7;1;12
42;2020-04-05;19;1;5;13
42;2020-04-06;38;5;3;13
42;2020-04-07;32;2;11;31
42;2020-04-08;27;6;2;28
42;2020-04-09;33;2;5;25
42;2020-04-10;30;7;6;33
42;2020-04-11;27;0;3;17
42;2020-04-12;43;7;5;16
42;2020-04-13;4;2;1;4
42;2020-04-14;23;3;6;17
42;2020-04-15;41;2;10;31
42;2020-04-16;18;3;6;18
42;2020-04-17;34;0;2;26
42;2020-04-18;12;3;5;24
42;2020-04-19;18;4;1;8
42;2020-04-20;11;4;5;5
42;2020-04-21;22;1;6;26
42;2020-04-22;17;3;10;18
42;2020-04-23;22;1;5;16
42;2020-04-24;10;0;2;12
42;2020-04-25;20;3;5;33
42;2020-04-26;9;1;3;4
42;2020-04-27;11;0;2;5
42;2020-04-28;9;0;7;15
42;2020-04-29;7;1;1;11
42;2020-04-30;14;2;1;18
42;2020-05-01;12;2;2;14
42;2020-05-02;3;1;2;1
43;2020-03-19;0;0;0;0
43;2020-03-20;2;1;0;1
43;2020-03-21;2;0;0;0
43;2020-03-22;2;0;0;1
43;2020-03-23;2;1;0;0
43;2020-03-24;2;0;0;1
43;2020-03-25;6;1;0;3
43;2020-03-26;2;2;0;0
43;2020-03-27;3;0;1;1
43;2020-03-28;2;0;1;1
43;2020-03-29;1;0;1;0
43;2020-03-30;3;0;0;1
43;2020-03-31;2;0;0;2
43;2020-04-01;3;0;0;2
43;2020-04-02;2;0;0;2
43;2020-04-03;6;0;0;3
43;2020-04-04;5;1;0;2
43;2020-04-05;4;0;0;2
43;2020-04-06;7;0;0;2
43;2020-04-07;2;1;1;4
43;2020-04-08;5;0;0;6
43;2020-04-09;6;0;0;3
43;2020-04-10;5;0;1;3
43;2020-04-11;6;0;0;0
43;2020-04-12;2;0;0;0
43;2020-04-13;1;0;1;1
43;2020-04-14;2;0;0;5
43;2020-04-15;2;0;0;2
43;2020-04-16;1;0;0;4
43;2020-04-17;7;0;0;2
43;2020-04-18;14;0;0;4
43;2020-04-19;14;0;0;0
43;2020-04-20;0;0;0;0
43;2020-04-21;2;0;1;0
43;2020-04-22;2;0;0;1
43;2020-04-23;4;0;2;3
43;2020-04-24;3;0;0;0
43;2020-04-25;0;0;0;0
43;2020-04-26;0;0;0;0
43;2020-04-27;0;0;0;0
43;2020-04-28;4;0;0;4
43;2020-04-29;1;0;1;3
43;2020-04-30;1;0;1;1
43;2020-05-01;0;0;0;0
43;2020-05-02;0;0;0;0
44;2020-03-19;12;4;0;3
44;2020-03-20;5;3;0;1
44;2020-03-21;16;3;0;2
44;2020-03-22;15;4;1;1
44;2020-03-23;4;2;1;0
44;2020-03-24;36;4;3;9
44;2020-03-25;18;4;1;4
44;2020-03-26;7;6;2;2
44;2020-03-27;38;7;3;4
44;2020-03-28;33;8;7;8
44;2020-03-29;19;3;4;0
44;2020-03-30;16;3;5;12
44;2020-03-31;23;9;3;18
44;2020-04-01;46;4;5;10
44;2020-04-02;27;7;2;11
44;2020-04-03;30;6;5;19
44;2020-04-04;42;3;2;14
44;2020-04-05;17;3;0;12
44;2020-04-06;16;3;2;5
44;2020-04-07;30;2;4;22
44;2020-04-08;21;4;3;19
44;2020-04-09;36;3;3;20
44;2020-04-10;36;7;4;19
44;2020-04-11;19;0;2;20
44;2020-04-12;17;2;2;6
44;2020-04-13;13;1;7;3
44;2020-04-14;10;0;6;8
44;2020-04-15;18;1;6;15
44;2020-04-16;12;1;3;14
44;2020-04-17;17;1;2;9
44;2020-04-18;10;0;4;14
44;2020-04-19;7;0;3;2
44;2020-04-20;4;0;3;5
44;2020-04-21;14;1;3;11
44;2020-04-22;13;1;4;20
44;2020-04-23;11;0;1;7
44;2020-04-24;7;0;4;14
44;2020-04-25;12;0;1;8
44;2020-04-26;4;0;4;5
44;2020-04-27;12;0;3;15
44;2020-04-28;6;0;2;11
44;2020-04-29;9;2;3;13
44;2020-04-30;5;0;1;12
44;2020-05-01;8;0;1;11
44;2020-05-02;2;0;2;2
45;2020-03-19;12;3;0;2
45;2020-03-20;11;1;0;0
45;2020-03-21;6;2;1;1
45;2020-03-22;10;6;0;4
45;2020-03-23;11;4;1;4
45;2020-03-24;0;0;0;0
45;2020-03-25;21;5;0;5
45;2020-03-26;18;8;2;5
45;2020-03-27;8;1;1;2
45;2020-03-28;26;5;2;3
45;2020-03-29;34;10;2;3
45;2020-03-30;34;4;3;6
45;2020-03-31;18;7;2;3
45;2020-04-01;33;12;1;8
45;2020-04-02;32;8;2;12
45;2020-04-03;38;14;4;11
45;2020-04-04;32;3;1;21
45;2020-04-05;18;2;2;12
45;2020-04-06;26;7;2;10
45;2020-04-07;24;5;2;18
45;2020-04-08;32;10;1;16
45;2020-04-09;28;5;4;18
45;2020-04-10;30;6;2;22
45;2020-04-11;33;1;5;17
45;2020-04-12;18;1;1;8
45;2020-04-13;21;8;1;12
45;2020-04-14;16;5;3;8
45;2020-04-15;22;5;4;24
45;2020-04-16;23;1;1;28
45;2020-04-17;12;6;0;14
45;2020-04-18;13;4;4;16
45;2020-04-19;12;4;2;5
45;2020-04-20;6;1;2;4
45;2020-04-21;10;0;1;15
45;2020-04-22;16;4;3;8
45;2020-04-23;12;3;0;12
45;2020-04-24;6;3;2;4
45;2020-04-25;5;3;1;8
45;2020-04-26;1;1;2;1
45;2020-04-27;10;3;1;3
45;2020-04-28;12;4;2;17
45;2020-04-29;4;2;3;12
45;2020-04-30;14;4;0;8
45;2020-05-01;14;1;1;5
45;2020-05-02;2;0;0;1
46;2020-03-19;1;0;0;1
46;2020-03-20;0;0;0;0
46;2020-03-21;4;0;0;3
46;2020-03-22;0;0;0;0
46;2020-03-23;0;0;0;0
46;2020-03-24;0;0;0;0
46;2020-03-25;1;1;0;0
46;2020-03-26;2;0;0;1
46;2020-03-27;0;0;0;0
46;2020-03-28;1;1;0;0
46;2020-03-29;4;1;0;2
46;2020-03-30;0;0;0;0
46;2020-03-31;0;0;0;0
46;2020-04-01;12;1;0;6
46;2020-04-02;5;4;0;1
46;2020-04-03;9;0;0;3
46;2020-04-04;0;0;0;2
46;2020-04-05;0;0;0;3
46;2020-04-06;9;1;0;8
46;2020-04-07;7;0;0;7
46;2020-04-08;5;1;1;6
46;2020-04-09;7;0;0;4
46;2020-04-10;5;0;1;6
46;2020-04-11;6;2;0;4
46;2020-04-12;0;0;0;0
46;2020-04-13;0;0;0;0
46;2020-04-14;7;0;2;0
46;2020-04-15;3;0;2;3
46;2020-04-16;2;0;0;1
46;2020-04-17;9;0;1;8
46;2020-04-18;26;0;0;26
46;2020-04-19;4;0;1;2
46;2020-04-20;17;1;3;13
46;2020-04-21;10;2;2;5
46;2020-04-22;3;0;1;3
46;2020-04-23;1;0;0;3
46;2020-04-24;10;0;1;10
46;2020-04-25;0;0;0;0
46;2020-04-26;0;0;0;0
46;2020-04-27;1;0;1;2
46;2020-04-28;3;0;1;5
46;2020-04-29;0;0;0;3
46;2020-04-30;1;0;0;4
46;2020-05-01;3;0;0;0
46;2020-05-02;8;0;9;0
47;2020-03-19;0;0;0;0
47;2020-03-20;0;0;0;0
47;2020-03-21;3;0;0;0
47;2020-03-22;2;1;0;0
47;2020-03-23;5;2;1;0
47;2020-03-24;3;0;1;1
47;2020-03-25;3;0;0;1
47;2020-03-26;2;2;2;1
47;2020-03-27;2;2;0;1
47;2020-03-28;8;3;0;0
47;2020-03-29;2;0;0;0
47;2020-03-30;3;1;0;2
47;2020-03-31;0;0;0;2
47;2020-04-01;4;0;0;0
47;2020-04-02;1;1;0;0
47;2020-04-03;2;0;0;3
47;2020-04-04;1;0;0;1
47;2020-04-05;2;0;0;0
47;2020-04-06;0;0;0;0
47;2020-04-07;2;0;0;3
47;2020-04-08;0;0;0;1
47;2020-04-09;1;0;1;0
47;2020-04-10;0;0;0;1
47;2020-04-11;0;0;0;0
47;2020-04-12;3;0;0;1
47;2020-04-13;0;0;0;0
47;2020-04-14;3;0;0;1
47;2020-04-15;3;0;0;6
47;2020-04-16;3;0;0;3
47;2020-04-17;5;0;1;3
47;2020-04-18;3;0;0;1
47;2020-04-19;3;0;0;1
47;2020-04-20;0;0;0;0
47;2020-04-21;2;0;0;0
47;2020-04-22;1;0;0;0
47;2020-04-23;0;0;0;0
47;2020-04-24;0;0;0;3
47;2020-04-25;0;0;0;2
47;2020-04-26;1;1;0;0
47;2020-04-27;1;0;0;0
47;2020-04-28;0;0;0;1
47;2020-04-29;3;0;0;3
47;2020-04-30;1;0;2;1
47;2020-05-01;0;0;0;0
47;2020-05-02;0;0;0;0
48;2020-03-19;0;0;0;0
48;2020-03-20;0;0;0;0
48;2020-03-21;0;0;0;0
48;2020-03-22;2;0;0;1
48;2020-03-23;2;0;0;0
48;2020-03-24;4;2;0;1
48;2020-03-25;1;0;0;0
48;2020-03-26;0;0;0;1
48;2020-03-27;0;0;0;0
48;2020-03-28;2;0;0;1
48;2020-03-29;1;0;0;0
48;2020-03-30;1;0;0;2
48;2020-03-31;0;0;0;1
48;2020-04-01;2;0;0;0
48;2020-04-02;1;0;0;1
48;2020-04-03;0;0;0;0
48;2020-04-04;0;0;0;1
48;2020-04-05;0;0;0;0
48;2020-04-06;0;0;0;0
48;2020-04-07;0;0;0;2
48;2020-04-08;0;0;0;0
48;2020-04-09;0;0;0;0
48;2020-04-10;0;0;0;1
48;2020-04-11;0;0;0;0
48;2020-04-12;0;0;0;0
48;2020-04-13;0;0;0;0
48;2020-04-14;0;0;0;0
48;2020-04-15;0;0;0;0
48;2020-04-16;0;0;0;1
48;2020-04-17;0;0;0;0
48;2020-04-18;0;0;0;0
48;2020-04-19;0;0;0;0
48;2020-04-20;0;0;0;0
48;2020-04-21;0;0;0;0
48;2020-04-22;0;0;0;1
48;2020-04-23;0;0;0;0
48;2020-04-24;0;0;0;2
48;2020-04-25;0;0;0;0
48;2020-04-26;0;0;0;0
48;2020-04-27;0;0;0;0
48;2020-04-28;0;0;0;1
48;2020-04-29;0;0;1;0
48;2020-04-30;0;0;0;0
48;2020-05-01;3;0;0;3
48;2020-05-02;0;0;0;0
49;2020-03-19;13;3;0;5
49;2020-03-20;9;0;0;7
49;2020-03-21;8;4;2;2
49;2020-03-22;8;1;0;7
49;2020-03-23;28;5;2;1
49;2020-03-24;18;8;1;5
49;2020-03-25;18;1;1;7
49;2020-03-26;26;6;2;10
49;2020-03-27;25;5;3;9
49;2020-03-28;19;5;0;8
49;2020-03-29;22;0;0;11
49;2020-03-30;23;9;4;2
49;2020-03-31;43;11;4;19
49;2020-04-01;25;9;0;15
49;2020-04-02;20;5;5;19
49;2020-04-03;17;5;4;18
49;2020-04-04;8;1;2;3
49;2020-04-05;10;1;4;6
49;2020-04-06;12;3;6;7
49;2020-04-07;35;3;5;21
49;2020-04-08;24;5;3;13
49;2020-04-09;22;5;0;13
49;2020-04-10;20;2;2;20
49;2020-04-11;24;1;4;13
49;2020-04-12;20;2;0;4
49;2020-04-13;12;0;1;9
49;2020-04-14;16;2;2;4
49;2020-04-15;11;4;4;23
49;2020-04-16;27;0;6;13
49;2020-04-17;7;0;3;14
49;2020-04-18;7;0;4;5
49;2020-04-19;3;1;2;4
49;2020-04-20;8;3;1;4
49;2020-04-21;4;0;2;12
49;2020-04-22;13;1;4;10
49;2020-04-23;16;0;3;11
49;2020-04-24;3;0;4;3
49;2020-04-25;3;1;2;8
49;2020-04-26;0;0;3;3
49;2020-04-27;13;1;2;3
49;2020-04-28;9;0;2;13
49;2020-04-29;7;0;0;12
49;2020-04-30;6;0;1;7
49;2020-05-01;2;0;1;9
49;2020-05-02;1;1;1;1
50;2020-03-19;0;2;0;1
50;2020-03-20;6;2;0;0
50;2020-03-21;6;0;0;1
50;2020-03-22;2;2;0;0
50;2020-03-23;2;1;0;1
50;2020-03-24;2;1;2;0
50;2020-03-25;6;0;1;4
50;2020-03-26;2;1;0;1
50;2020-03-27;7;1;1;2
50;2020-03-28;6;4;0;0
50;2020-03-29;9;2;2;2
50;2020-03-30;12;3;1;1
50;2020-03-31;5;1;3;2
50;2020-04-01;10;3;0;2
50;2020-04-02;9;2;1;5
50;2020-04-03;7;1;0;4
50;2020-04-04;9;1;1;2
50;2020-04-05;11;2;2;0
50;2020-04-06;2;1;2;3
50;2020-04-07;8;1;2;8
50;2020-04-08;1;0;0;3
50;2020-04-09;9;0;2;1
50;2020-04-10;10;1;0;3
50;2020-04-11;2;0;2;7
50;2020-04-12;3;0;0;2
50;2020-04-13;1;0;0;0
50;2020-04-14;11;0;5;1
50;2020-04-15;6;2;3;5
50;2020-04-16;5;1;0;4
50;2020-04-17;1;0;0;2
50;2020-04-18;3;1;1;2
50;2020-04-19;5;2;0;0
50;2020-04-20;7;2;2;1
50;2020-04-21;2;0;0;8
50;2020-04-22;1;0;2;7
50;2020-04-23;4;0;1;9
50;2020-04-24;0;0;1;1
50;2020-04-25;0;0;0;0
50;2020-04-26;1;0;0;0
50;2020-04-27;1;0;0;1
50;2020-04-28;4;2;2;2
50;2020-04-29;3;0;2;2
50;2020-04-30;3;0;0;1
50;2020-05-01;2;0;0;0
50;2020-05-02;1;0;0;2
51;2020-03-19;25;2;1;11
51;2020-03-20;16;3;0;9
51;2020-03-21;26;6;0;1
51;2020-03-22;28;5;3;3
51;2020-03-23;33;9;3;9
51;2020-03-24;48;5;2;14
51;2020-03-25;57;10;6;13
51;2020-03-26;27;4;3;6
51;2020-03-27;31;5;1;9
51;2020-03-28;80;13;4;34
51;2020-03-29;26;3;2;14
51;2020-03-30;33;14;15;11
51;2020-03-31;102;4;6;36
51;2020-04-01;49;4;7;26
51;2020-04-02;57;5;5;19
51;2020-04-03;23;5;9;22
51;2020-04-04;47;4;3;16
51;2020-04-05;7;0;0;0
51;2020-04-06;29;1;10;18
51;2020-04-07;58;7;8;44
51;2020-04-08;36;2;17;35
51;2020-04-09;34;3;5;19
51;2020-04-10;41;2;10;24
51;2020-04-11;16;5;14;31
51;2020-04-12;32;4;6;10
51;2020-04-13;20;0;2;4
51;2020-04-14;19;1;7;20
51;2020-04-15;39;6;5;34
51;2020-04-16;8;0;3;10
51;2020-04-17;28;3;7;23
51;2020-04-18;14;3;14;30
51;2020-04-19;11;1;0;2
51;2020-04-20;17;3;8;17
51;2020-04-21;36;1;3;30
51;2020-04-22;22;2;4;19
51;2020-04-23;11;0;5;14
51;2020-04-24;23;2;1;13
51;2020-04-25;8;0;3;15
51;2020-04-26;5;0;2;1
51;2020-04-27;8;0;7;6
51;2020-04-28;19;1;3;15
51;2020-04-29;8;1;0;9
51;2020-04-30;12;1;2;17
51;2020-05-01;9;3;1;8
51;2020-05-02;10;3;1;6
52;2020-03-19;0;0;0;0
52;2020-03-20;13;0;3;5
52;2020-03-21;2;2;0;0
52;2020-03-22;2;0;0;0
52;2020-03-23;0;0;0;1
52;2020-03-24;15;1;1;5
52;2020-03-25;0;1;0;1
52;2020-03-26;17;2;2;1
52;2020-03-27;18;1;1;4
52;2020-03-28;5;1;0;0
52;2020-03-29;0;0;0;0
52;2020-03-30;2;0;0;0
52;2020-03-31;11;2;0;2
52;2020-04-01;3;0;0;1
52;2020-04-02;3;0;0;3
52;2020-04-03;34;1;10;11
52;2020-04-04;33;3;5;10
52;2020-04-05;5;2;2;2
52;2020-04-06;19;4;2;5
52;2020-04-07;20;2;8;7
52;2020-04-08;7;1;2;10
52;2020-04-09;9;0;0;9
52;2020-04-10;12;2;1;11
52;2020-04-11;8;2;3;6
52;2020-04-12;6;0;2;4
52;2020-04-13;2;0;0;1
52;2020-04-14;4;1;1;0
52;2020-04-15;7;0;2;12
52;2020-04-16;5;2;1;6
52;2020-04-17;4;1;0;4
52;2020-04-18;9;5;2;6
52;2020-04-19;4;0;1;1
52;2020-04-20;2;2;0;0
52;2020-04-21;32;0;2;37
52;2020-04-22;6;2;1;5
52;2020-04-23;1;0;1;2
52;2020-04-24;1;0;1;0
52;2020-04-25;8;1;1;2
52;2020-04-26;0;1;1;1
52;2020-04-27;0;0;1;0
52;2020-04-28;4;1;1;2
52;2020-04-29;2;0;1;2
52;2020-04-30;1;0;0;6
52;2020-05-01;1;0;0;0
52;2020-05-02;1;0;0;6
53;2020-03-19;3;2;0;1
53;2020-03-20;1;0;0;0
53;2020-03-21;1;0;0;0
53;2020-03-22;1;0;0;0
53;2020-03-23;6;1;1;0
53;2020-03-24;1;1;0;0
53;2020-03-25;7;2;0;0
53;2020-03-26;9;1;2;0
53;2020-03-27;18;1;0;0
53;2020-03-28;3;1;2;0
53;2020-03-29;8;1;0;0
53;2020-03-30;5;1;2;1
53;2020-03-31;8;3;1;4
53;2020-04-01;3;1;0;3
53;2020-04-02;9;1;0;3
53;2020-04-03;6;2;1;0
53;2020-04-04;8;1;2;2
53;2020-04-05;2;0;0;3
53;2020-04-06;2;0;0;1
53;2020-04-07;1;0;1;5
53;2020-04-08;8;2;1;3
53;2020-04-09;5;0;1;3
53;2020-04-10;4;0;3;2
53;2020-04-11;1;0;1;9
53;2020-04-12;4;0;0;0
53;2020-04-13;2;1;1;2
53;2020-04-14;4;0;0;1
53;2020-04-15;14;0;2;5
53;2020-04-16;21;0;4;3
53;2020-04-17;5;0;1;4
53;2020-04-18;2;1;0;3
53;2020-04-19;2;0;0;1
53;2020-04-20;2;1;1;1
53;2020-04-21;3;0;0;3
53;2020-04-22;6;0;0;5
53;2020-04-23;1;0;0;2
53;2020-04-24;1;0;0;5
53;2020-04-25;0;0;0;1
53;2020-04-26;0;0;0;0
53;2020-04-27;4;1;1;2
53;2020-04-28;3;0;1;4
53;2020-04-29;3;0;0;3
53;2020-04-30;7;0;3;3
53;2020-05-01;0;0;0;3
53;2020-05-02;2;0;2;0
54;2020-03-19;14;2;2;1
54;2020-03-20;9;1;1;0
54;2020-03-21;20;8;10;0
54;2020-03-22;44;23;2;10
54;2020-03-23;25;8;3;4
54;2020-03-24;43;18;5;9
54;2020-03-25;47;8;4;6
54;2020-03-26;28;5;5;10
54;2020-03-27;57;18;2;13
54;2020-03-28;77;27;3;12
54;2020-03-29;23;4;4;8
54;2020-03-30;74;16;8;17
54;2020-03-31;35;8;9;6
54;2020-04-01;76;21;17;40
54;2020-04-02;101;24;10;25
54;2020-04-03;76;16;14;35
54;2020-04-04;27;6;7;21
54;2020-04-05;14;4;7;15
54;2020-04-06;49;9;8;17
54;2020-04-07;39;7;9;46
54;2020-04-08;56;4;11;48
54;2020-04-09;24;5;5;30
54;2020-04-10;83;5;24;23
54;2020-04-11;20;0;8;12
54;2020-04-12;24;4;3;28
54;2020-04-13;21;6;5;7
54;2020-04-14;35;4;6;24
54;2020-04-15;37;1;10;42
54;2020-04-16;19;2;8;30
54;2020-04-17;16;1;5;14
54;2020-04-18;26;2;13;19
54;2020-04-19;10;2;5;7
54;2020-04-20;13;2;3;12
54;2020-04-21;23;4;6;12
54;2020-04-22;19;4;8;14
54;2020-04-23;26;4;0;13
54;2020-04-24;19;1;6;7
54;2020-04-25;35;4;2;29
54;2020-04-26;4;3;1;3
54;2020-04-27;16;2;1;14
54;2020-04-28;23;4;9;9
54;2020-04-29;21;0;20;69
54;2020-04-30;16;4;2;20
54;2020-05-01;18;3;4;13
54;2020-05-02;6;2;0;4
55;2020-03-19;38;5;0;5
55;2020-03-20;5;1;0;1
55;2020-03-21;17;1;1;1
55;2020-03-22;0;0;0;0
55;2020-03-23;35;1;1;9
55;2020-03-24;23;2;7;4
55;2020-03-25;16;1;2;4
55;2020-03-26;19;2;1;8
55;2020-03-27;17;2;1;5
55;2020-03-28;4;0;1;1
55;2020-03-29;3;0;0;1
55;2020-03-30;40;4;3;18
55;2020-03-31;13;0;5;15
55;2020-04-01;28;2;0;9
55;2020-04-02;10;3;1;17
55;2020-04-03;19;6;2;13
55;2020-04-04;18;3;2;10
55;2020-04-05;3;1;1;3
55;2020-04-06;22;3;3;8
55;2020-04-07;18;1;3;19
55;2020-04-08;10;1;6;8
55;2020-04-09;10;1;2;14
55;2020-04-10;13;3;1;13
55;2020-04-11;6;0;3;10
55;2020-04-12;12;0;4;7
55;2020-04-13;1;1;0;1
55;2020-04-14;14;3;1;9
55;2020-04-15;17;1;2;13
55;2020-04-16;9;1;2;8
55;2020-04-17;14;0;9;4
55;2020-04-18;15;2;3;7
55;2020-04-19;7;0;2;2
55;2020-04-20;7;0;3;5
55;2020-04-21;5;0;3;10
55;2020-04-22;11;0;4;9
55;2020-04-23;7;1;1;8
55;2020-04-24;5;0;0;4
55;2020-04-25;2;0;3;3
55;2020-04-26;3;0;1;1
55;2020-04-27;3;0;2;5
55;2020-04-28;5;0;0;7
55;2020-04-29;8;0;2;4
55;2020-04-30;10;0;0;1
55;2020-05-01;4;0;0;2
55;2020-05-02;2;0;1;2
56;2020-03-19;12;1;3;2
56;2020-03-20;6;0;0;2
56;2020-03-21;24;4;3;1
56;2020-03-22;11;5;1;4
56;2020-03-23;5;0;4;4
56;2020-03-24;9;1;0;8
56;2020-03-25;14;0;3;9
56;2020-03-26;27;5;1;5
56;2020-03-27;13;3;4;10
56;2020-03-28;14;6;0;7
56;2020-03-29;14;1;3;5
56;2020-03-30;16;3;1;3
56;2020-03-31;13;3;1;4
56;2020-04-01;27;6;2;5
56;2020-04-02;18;3;3;9
56;2020-04-03;13;6;2;4
56;2020-04-04;8;3;3;13
56;2020-04-05;8;1;5;3
56;2020-04-06;10;1;3;6
56;2020-04-07;9;2;4;9
56;2020-04-08;34;1;3;22
56;2020-04-09;6;1;0;13
56;2020-04-10;7;2;2;13
56;2020-04-11;14;4;3;18
56;2020-04-12;7;2;1;4
56;2020-04-13;2;2;0;3
56;2020-04-14;8;2;5;7
56;2020-04-15;3;0;4;9
56;2020-04-16;5;0;3;6
56;2020-04-17;6;0;0;4
56;2020-04-18;11;1;1;11
56;2020-04-19;2;0;1;0
56;2020-04-20;5;0;1;2
